77, 1.578125 -3.522461 -1.327148 0. 58.380001 -2.1 -257.600006 -128.199997 116.099998 -23.300001;
78, 1.673828 -3.433594 -1.438477 0. 39.830002 37.170002 -238.419998 -128.199997 116.099998 -23.300001;
79, 1.673828 -3.433594 -1.438477 0. 39.830002 37.170002 -238.419998 -128.199997 116.099998 -23.300001;
80, 1.639648 -3.449219 -1.429688 0. 24.08 72.169998 -248.990005 -128.199997 116.099998 -23.300001;
81, 1.823242 -3.381836 -1.395508 0. 19.809999 75.809998 -253.050003 -128.199997 116.099998 -23.300001;
82, 1.842773 -3.359375 -1.354492 0. -7.28 115.779999 -238. -130.699997 111.800003 -18.9;
83, 1.842773 -3.359375 -1.354492 0. -7.28 115.779999 -238. -130.699997 111.800003 -18.9;
84, 1.807617 -3.466797 -1.294922 0. -32.48 159.880005 -258.579987 -130.699997 111.800003 -18.9;
85, 1.807617 -3.466797 -1.294922 0. -32.48 159.880005 -258.579987 -130.699997 111.800003 -18.9;
86, 1.799805 -3.558594 -1.241211 0. -69.230003 151.759995 -307.720001 -130.699997 111.800003 -18.9;
87, 1.799805 -3.558594 -1.241211 0. -69.230003 151.759995 -307.720001 -130.699997 111.800003 -18.9;
88, 1.799805 -3.558594 -1.241211 0. -69.230003 151.759995 -307.720001 -130.699997 111.800003 -18.9;
89, 1.65918 -3.658203 -1.154297 0. -111.580002 -34.16 -362.529999 -130.699997 111.800003 -18.9;
90, 1.65918 -3.658203 -1.154297 0. -111.580002 -34.16 -362.529999 -130.699997 111.800003 -18.9;
91, 1.791016 -3.620117 -0.835938 0. -191.589996 160.789993 -380.519989 -132. 108. -17.4;
92, 1.791016 -3.620117 -0.835938 0. -191.589996 160.789993 -380.519989 -132. 108. -17.4;
93, 2.924805 -3.219727 -1.462891 0. -216.790009 -154.839996 -471.380005 -132. 108. -17.4;
94, 2.924805 -3.219727 -1.462891 0. -216.790009 -154.839996 -471.380005 -132. 108. -17.4;
95, 2.248047 -2.713867 -1.614258 0. -129.570007 -45.009998 -458.080017 -132. 108. -17.4;
96, 2.248047 -2.713867 -1.614258 0. -129.570007 -45.009998 -458.080017 -132. 108. -17.4;
97, 1.147461 -2.768555 -0.863281 0. -39.060001 158.479996 -200.550003 -132. 108. -17.4;
98, 1.147461 -2.768555 -0.863281 0. -39.060001 158.479996 -200.550003 -132. 108. -17.4;
99, 1.342773 -2.646484 -0.671875 0. 43.75 195.509995 60.900002 -132. 108. -17.4;
100, 1.342773 -2.646484 -0.671875 0. 43.75 195.509995 60.900002 -132. 108. -17.4;
101, 1.904297 -2.304688 -1.081055 0. 159.809998 -98.349998 214.410004 -133.900009 103.400002 -16.200001;
102, 1.904297 -2.304688 -1.081055 0. 159.809998 -98.349998 214.410004 -133.900009 103.400002 -16.200001;
103, 1.654297 -2.661133 -0.889648 0. 230.300003 -356.790009 352.450012 -133.900009 103.400002 -16.200001;
104, 1.654297 -2.661133 -0.889648 0. 230.300003 -356.790009 352.450012 -133.900009 103.400002 -16.200001;
105, 2.756836 -2.976562 -1.427734 0. 256.130005 -465.360016 308. -133.900009 103.400002 -16.200001;
106, 2.756836 -2.976562 -1.427734 0. 256.130005 -465.360016 308. -133.900009 103.400002 -16.200001;
107, 2.933594 -2.942383 -1.77832 0. 240.240005 -402.360016 246.610001 -133.900009 103.400002 -16.200001;
108, 2.933594 -2.942383 -1.77832 0. 240.240005 -402.360016 246.610001 -133.900009 103.400002 -16.200001;
109, 2.838867 -2.896484 -1.834961 0. 224.910004 -256.339996 217.910004 -133.900009 103.400002 -16.200001;
110, 2.838867 -2.896484 -1.834961 0. 224.910004 -256.339996 217.910004 -133.900009 103.400002 -16.200001;
111, 3.491211 -2.514648 -1.952148 0. 144.830002 -190.330002 155.610001 -133.900009 104.599998 -17.300001;
112, 3.491211 -2.514648 -1.952148 0. 144.830002 -190.330002 155.610001 -133.900009 104.599998 -17.300001;
113, 3.145508 -2.244141 -1.672852 0. 92.68 14.35 96.18 -133.900009 104.599998 -17.300001;
114, 3.145508 -2.244141 -1.672852 0. 92.68 14.35 96.18 -133.900009 104.599998 -17.300001;
115, 3.069336 -2.451172 -1.658203 0. 92.75 11.83 123.059998 -133.900009 104.599998 -17.300001;
116, 3.069336 -2.451172 -1.658203 0. 92.75 11.83 123.059998 -133.900009 104.599998 -17.300001;
117, 2.829102 -2.519531 -1.392578 0. 63.349998 -140.559998 49.420002 -133.900009 104.599998 -17.300001;
118, 2.829102 -2.519531 -1.392578 0. 63.349998 -140.559998 49.420002 -133.900009 104.599998 -17.300001;
119, 1.636719 -2.482422 -0.870117 0. 70.489998 -163.100006 67.900002 -133.900009 108.200005 -20.6;
120, 1.636719 -2.482422 -0.870117 0. 70.489998 -163.100006 67.900002 -133.900009 108.200005 -20.6;
121, 1.530273 -2.978516 -1.006836 0. 125.230003 -215.389999 206.009995 -133.900009 108.200005 -20.6;
122, 1.530273 -2.978516 -1.006836 0. 125.230003 -215.389999 206.009995 -133.900009 108.200005 -20.6;
123, 1.532227 -3.239258 -1.040039 0. 165.479996 -300.790009 330.26001 -133.900009 108.200005 -20.6;
124, 1.532227 -3.239258 -1.040039 0. 165.479996 -300.790009 330.26001 -133.900009 108.200005 -20.6;
125, 1.082031 -3.780273 -0.835938 0. 221.690002 -213.919998 466.899994 -133.900009 108.200005 -20.6;
126, 1.082031 -3.780273 -0.835938 0. 221.690002 -213.919998 466.899994 -133.900009 108.200005 -20.6;
127, 0.508789 -4.326172 -0.856445 0. 299.179993 -176.470001 589.470032 -133.900009 108.200005 -20.6;
128, 0.508789 -4.326172 -0.856445 0. 299.179993 -176.470001 589.470032 -133.900009 108.200005 -20.6;
129, 0.542969 -4.362305 -0.987305 0. 315.980011 -213.919998 652.190002 -133.199997 110.700005 -21.6;
130, 0.542969 -4.362305 -0.987305 0. 315.980011 -213.919998 652.190002 -133.199997 110.700005 -21.6;
131, 1.053711 -4.121094 -1.249023 0. 234.779999 -145.039993 661.710022 -133.199997 110.700005 -21.6;
132, 1.053711 -4.121094 -1.249023 0. 234.779999 -145.039993 661.710022 -133.199997 110.700005 -21.6;
133, 1.527344 -3.805664 -1.510742 0. 169.820007 171.5 530.950012 -133.199997 110.700005 -21.6;
134, 1.527344 -3.805664 -1.510742 0. 169.820007 171.5 530.950012 -133.199997 110.700005 -21.6;
135, 3.432617 -3.46582 -1.879883 0. -11.2 238.630005 252.839996 -133.199997 110.700005 -21.6;
136, 3.432617 -3.46582 -1.879883 0. -11.2 238.630005 252.839996 -133.199997 110.700005 -21.6;
137, 0.65918 -3.735352 -1.000977 0. 21.07 225.610001 94.989998 -127.700005 119.599998 -22.4;
138, 0.65918 -3.735352 -1.000977 0. 21.07 225.610001 94.989998 -127.700005 119.599998 -22.4;
139, 0.444336 -5.050781 -0.264648 0. 41.720001 82.529999 155.399994 -127.700005 119.599998 -22.4;
140, 0.444336 -5.050781 -0.264648 0. 41.720001 82.529999 155.399994 -127.700005 119.599998 -22.4;
141, 0.621094 -3.90332 -0.556641 0. -50.049999 197.539993 130.059998 -127.700005 119.599998 -22.4;
142, 0.621094 -3.90332 -0.556641 0. -50.049999 197.539993 130.059998 -127.700005 119.599998 -22.4;
143, 0.636719 -3.791992 -1.087891 0. -52.360001 202.369995 135.100006 -127.700005 119.599998 -22.4;
144, 0.636719 -3.791992 -1.087891 0. -52.360001 202.369995 135.100006 -127.700005 119.599998 -22.4;
145, 0.350586 -3.761719 -1.049805 0. -34.439999 227.080002 146.020004 -127.700005 119.599998 -22.4;
146, 0.287109 -3.892578 -0.878906 0. -29.75 202.509995 127.190002 -127.700005 119.599998 -22.4;
147, 0.287109 -3.892578 -0.878906 0. -29.75 202.509995 127.190002 -127.700005 119.599998 -22.4;
148, 0.227539 -3.946289 -0.708984 0. -23.870001 97.790001 66.709999 -125.099998 122.900002 -19.6;
149, 0.227539 -3.946289 -0.708984 0. -23.870001 97.790001 66.709999 -125.099998 122.900002 -19.6;
150, 0.432617 -3.949219 -0.802734 0. -17.15 -3.22 0.49 -125.099998 122.900002 -19.6;
151, 0.432617 -3.949219 -0.802734 0. -17.15 -3.22 0.49 -125.099998 122.900002 -19.6;
152, 0.416992 -3.865234 -0.90625 0. -19.950001 2.66 -9.1 -125.099998 122.900002 -19.6;
153, 0.392578 -3.842773 -0.895508 0. -22.049999 8.47 -8.89 -125.099998 122.900002 -19.6;
154, 0.410156 -3.882812 -0.861328 0. -21.77 0.14 -5.32 -125.099998 122.900002 -19.6;
155, 0.410156 -3.882812 -0.861328 0. -21.77 0.14 -5.32 -125.099998 122.900002 -19.6;
156, 0.402344 -4.004883 -0.893555 0. -13.09 -9.1 -19.32 -123.400002 123.900002 -19.300001;
157, 0.402344 -4.004883 -0.893555 0. -13.09 -9.1 -19.32 -123.400002 123.900002 -19.300001;
158, 0.419922 -3.960938 -0.908203 0. -18.690001 -0.91 -25.27 -123.400002 123.900002 -19.300001;
159, 0.419922 -3.960938 -0.908203 0. -18.690001 -0.91 -25.27 -123.400002 123.900002 -19.300001;
160, 0.380859 -3.907227 -0.900391 0. -13.23 0.49 -25.690001 -123.400002 123.900002 -19.300001;
161, 0.380859 -3.907227 -0.900391 0. -13.23 0.49 -25.690001 -123.400002 123.900002 -19.300001;
162, 0.5 -3.902344 -0.875 0. -19.040001 -9.24 -35.560001 -123.400002 123.900002 -19.300001;
163, 0.5 -3.902344 -0.875 0. -19.040001 -9.24 -35.560001 -123.400002 123.900002 -19.300001;
164, 0.421875 -3.921875 -0.90918 0. -17.780001 0.42 -31.290001 -123.400002 123.900002 -19.300001;
165, 0.421875 -3.921875 -0.90918 0. -17.780001 0.42 -31.290001 -123.400002 123.900002 -19.300001;
166, 0.486328 -3.915039 -0.867188 0. -23.379999 12.46 -20.58 -123.5 124.300003 -18.1;
167, 0.486328 -3.915039 -0.867188 0. -23.379999 12.46 -20.58 -123.5 124.300003 -18.1;
168, 0.462891 -3.869141 -0.834961 0. -22.75 10.64 -27.58 -123.5 124.300003 -18.1;
169, 0.462891 -3.869141 -0.834961 0. -22.75 10.64 -27.58 -123.5 124.300003 -18.1;
170, 0.459961 -3.900391 -0.922852 0. -26.32 6.79 -27.09 -123.5 124.300003 -18.1;
171, 0.459961 -3.900391 -0.922852 0. -26.32 6.79 -27.09 -123.5 124.300003 -18.1;
172, 0.452148 -3.886719 -0.933594 0. -19.67 0.42 -18.83 -123.5 124.300003 -18.1;
173, 0.452148 -3.886719 -0.933594 0. -19.67 0.42 -18.83 -123.5 124.300003 -18.1;
174, 0.46582 -3.873047 -0.873047 0. -18.48 2.8 -25.48 -123.5 124.300003 -18.1;
175, 0.46582 -3.873047 -0.873047 0. -18.48 2.8 -25.48 -123.5 124.300003 -18.1;
176, 0.454102 -3.882812 -0.868164 0. -18.969999 8.33 -45.150002 -123.700005 124.200005 -19.5;
177, 0.454102 -3.882812 -0.868164 0. -18.969999 8.33 -45.150002 -123.700005 124.200005 -19.5;
178, 0.429688 -3.888672 -0.935547 0. -15.4 -7.84 -59.010002 -123.700005 124.200005 -19.5;
179, 0.429688 -3.888672 -0.935547 0. -15.4 -7.84 -59.010002 -123.700005 124.200005 -19.5;
180, 0.504883 -3.942383 -0.914062 0. -7.56 14.49 -70.489998 -123.700005 124.200005 -19.5;
181, 0.504883 -3.942383 -0.914062 0. -7.56 14.49 -70.489998 -123.700005 124.200005 -19.5;
182, 0.517578 -3.892578 -0.916992 0. 9.1 -26.389999 -101.360001 -123.700005 124.200005 -19.5;
183, 0.517578 -3.892578 -0.916992 0. 9.1 -26.389999 -101.360001 -123.700005 124.200005 -19.5;
184, 0.425781 -3.898438 -0.895508 0. -0.42 44.450001 -143.570007 -123.700005 123.599998 -18.9;
185, 0.425781 -3.898438 -0.895508 0. -0.42 44.450001 -143.570007 -123.700005 123.599998 -18.9;
186, 0.352539 -4.046875 -0.986328 0. -15.68 110.599998 -249.550003 -123.700005 123.599998 -18.9;
187, 0.352539 -4.046875 -0.986328 0. -15.68 110.599998 -249.550003 -123.700005 123.599998 -18.9;
188, -0.110352 -4.524414 -0.84082 0. 169.820007 -814.380005 -442.470001 -123.700005 123.599998 -18.9;
189, -0.110352 -4.524414 -0.84082 0. 169.820007 -814.380005 -442.470001 -123.700005 123.599998 -18.9;
190, 0.661133 -4.667969 -1.074219 0. -154. -313.880005 -585.47998 -123.700005 123.599998 -18.9;
191, 0.661133 -4.667969 -1.074219 0. -154. -313.880005 -585.47998 -123.700005 123.599998 -18.9;
192, 0.716797 -4.959961 -1.055664 0. -272.299988 115.779999 -553.210022 -123.700005 123.599998 -18.9;
193, 0.716797 -4.959961 -1.055664 0. -272.299988 115.779999 -553.210022 -123.700005 123.599998 -18.9;
194, -1.019531 -4.308594 -0.101562 0. -201.110001 390.529999 -369.110016 -127. 121.300003 -20.200001;
195, -1.019531 -4.308594 -0.101562 0. -201.110001 390.529999 -369.110016 -127. 121.300003 -20.200001;
196, -1.546875 -3.544922 0.338867 0. -83.860001 -29.4 -47.529999 -127. 121.300003 -20.200001;
197, -1.546875 -3.544922 0.338867 0. -83.860001 -29.4 -47.529999 -127. 121.300003 -20.200001;
198, -1.104492 -3.552734 0.255859 0. 122.43 -223.440002 331.450012 -127. 121.300003 -20.200001;
199, -1.104492 -3.552734 0.255859 0. 122.43 -223.440002 331.450012 -127. 121.300003 -20.200001;
200, -0.427734 -3.957031 -0.469727 0. 269.98999 -226.169998 658.140015 -127. 121.300003 -20.200001;
201, -0.427734 -3.957031 -0.469727 0. 269.98999 -226.169998 658.140015 -127. 121.300003 -20.200001;
202, -0.001953 -4.105469 -0.772461 0. 347.619995 -183.960007 889.140015 -129.400009 117.599998 -20.9;
203, -0.001953 -4.105469 -0.772461 0. 347.619995 -183.960007 889.140015 -129.400009 117.599998 -20.9;
204, 0.266602 -4.195312 -0.692383 0. 352.799988 -83.790001 992.669983 -129.400009 117.599998 -20.9;
205, 0.266602 -4.195312 -0.692383 0. 352.799988 -83.790001 992.669983 -129.400009 117.599998 -20.9;
206, 0.634766 -4.263672 -1.004883 0. 369.110016 -91.07 1053.640015 -129.400009 117.599998 -20.9;
207, 0.634766 -4.263672 -1.004883 0. 369.110016 -91.07 1053.640015 -129.400009 117.599998 -20.9;
208, 0.773438 -4.384766 -1.126953 0. 345.450012 21.139999 1055.530029 -129.400009 117.599998 -20.9;
209, 0.734375 -4.311523 -1.126953 0. 287.839996 139.020004 997.640015 -129.400009 117.599998 -20.9;
210, 0.662109 -4.185547 -0.931641 0. 238. 245.139999 913.220032 -129.400009 117.599998 -20.9;
211, 0.662109 -4.185547 -0.931641 0. 238. 245.139999 913.220032 -129.400009 117.599998 -20.9;
212, 1.22168 -3.638672 -1.175781 0. 152.039993 3.15 635.390015 -120.300003 128.699997 -18.800001;
213, 1.22168 -3.638672 -1.175781 0. 152.039993 3.15 635.390015 -120.300003 128.699997 -18.800001;
214, 1.214844 -3.679688 -0.760742 0. 59.220001 -123.270004 266.980011 -120.300003 128.699997 -18.800001;
215, 1.214844 -3.679688 -0.760742 0. 59.220001 -123.270004 266.980011 -120.300003 128.699997 -18.800001;
216, 1.214844 -3.679688 -0.760742 0. 59.220001 -123.270004 266.980011 -120.300003 128.699997 -18.800001;
217, 0.648438 -3.382812 -0.910156 0. -13.93 -287.769989 -147.979996 -120.300003 128.699997 -18.800001;
218, 0.648438 -3.382812 -0.910156 0. -13.93 -287.769989 -147.979996 -120.300003 128.699997 -18.800001;
219, -4.87793 -5.366211 -2.592773 0. -122.709999 42.209999 -217.559998 -120.300003 128.699997 -18.800001;
220, -4.87793 -5.366211 -2.592773 0. -122.709999 42.209999 -217.559998 -120.300003 128.699997 -18.800001;
221, 1.428711 -4.329102 -1.117188 0. -276.709991 -307.649994 -199.639999 -112.200005 135.100006 -17.5;
222, 1.428711 -4.329102 -1.117188 0. -276.709991 -307.649994 -199.639999 -112.200005 135.100006 -17.5;
223, -0.918945 -4.698242 -0.620117 0. -221.059998 6.58 -283.079987 -112.200005 135.100006 -17.5;
224, -0.918945 -4.698242 -0.620117 0. -221.059998 6.58 -283.079987 -112.200005 135.100006 -17.5;
225, -0.691406 -3.983398 -0.276367 0. -201.320007 -147.770004 -314.51001 -112.200005 135.100006 -17.5;
226, -0.691406 -3.983398 -0.276367 0. -201.320007 -147.770004 -314.51001 -112.200005 135.100006 -17.5;
227, -0.630859 -3.708008 -0.652344 0. -225.680008 -64.120003 -281.75 -112.200005 135.100006 -17.5;
228, -0.630859 -3.708008 -0.652344 0. -225.680008 -64.120003 -281.75 -112.200005 135.100006 -17.5;
229, -1.067383 -3.865234 -0.969727 0. -244.229996 -151.970001 -260.959991 -112.200005 135.100006 -17.5;
230, -1.067383 -3.865234 -0.969727 0. -244.229996 -151.970001 -260.959991 -112.200005 135.100006 -17.5;
231, -0.151367 -4.126953 -0.719727 0. -238.419998 -170.449997 -299.179993 -115.599998 134.600006 -21.1;
232, -0.151367 -4.126953 -0.719727 0. -238.419998 -170.449997 -299.179993 -115.599998 134.600006 -21.1;
233, -0.164062 -4.046875 -0.895508 0. -211.539993 141.330002 -219.729996 -115.599998 134.600006 -21.1;
234, -0.164062 -4.046875 -0.895508 0. -211.539993 141.330002 -219.729996 -115.599998 134.600006 -21.1;
235, -0.052734 -3.975586 -0.935547 0. -184.169998 135.940002 -172.270004 -115.599998 134.600006 -21.1;
236, -0.052734 -3.975586 -0.935547 0. -184.169998 135.940002 -172.270004 -115.599998 134.600006 -21.1;
237, -0.311523 -3.84668 -1.138672 0. -140.490005 337.470001 -102.410004 -115.599998 134.600006 -21.1;
238, -0.311523 -3.84668 -1.138672 0. -140.490005 337.470001 -102.410004 -115.599998 134.600006 -21.1;
239, -0.383789 -3.896484 -0.980469 0. -88.199997 297.429993 -63.209999 -115.599998 134.600006 -21.1;
240, -0.383789 -3.896484 -0.980469 0. -88.199997 297.429993 -63.209999 -115.599998 134.600006 -21.1;
241, -0.362305 -3.982422 -1.038086 0. -79.239998 235.619995 -39.549999 -119.700005 132.100006 -23.200001;
242, -0.362305 -3.982422 -1.038086 0. -79.239998 235.619995 -39.549999 -119.700005 132.100006 -23.200001;
243, -0.489258 -3.811523 -1.169922 0. -66.639999 189.630005 -62.09 -119.700005 132.100006 -23.200001;
244, -0.489258 -3.811523 -1.169922 0. -66.639999 189.630005 -62.09 -119.700005 132.100006 -23.200001;
245, -0.333984 -3.885742 -1.083984 0. -49.490002 139.160004 -100.169998 -119.700005 132.100006 -23.200001;
246, -0.333984 -3.885742 -1.083984 0. -49.490002 139.160004 -100.169998 -119.700005 132.100006 -23.200001;
247, -0.157227 -3.894531 -1.053711 0. -51.939999 116.340004 -109.199997 -119.700005 132.100006 -23.200001;
248, -0.157227 -3.894531 -1.053711 0. -51.939999 116.340004 -109.199997 -119.700005 132.100006 -23.200001;
249, -0.256836 -3.859375 -1.15918 0. -52.990002 119.139999 -108.010002 -122. 130.400009 -24.700001;
250, -0.256836 -3.859375 -1.15918 0. -52.990002 119.139999 -108.010002 -122. 130.400009 -24.700001;
251, -0.197266 -3.820312 -1.201172 0. -51.380001 113.190002 -102.900002 -122. 130.400009 -24.700001;
252, -0.115234 -3.863281 -1.108398 0. -48.580002 107.029999 -99.190002 -122. 130.400009 -24.700001;
253, -0.115234 -3.863281 -1.108398 0. -48.580002 107.029999 -99.190002 -122. 130.400009 -24.700001;
254, -0.00293 -3.857422 -1.141602 0. -48.299999 59.639999 -99.959999 -122. 130.400009 -24.700001;
255, -0.00293 -3.857422 -1.141602 0. -48.299999 59.639999 -99.959999 -122. 130.400009 -24.700001;
